To_Time,High,Low,Open,Close
2020-02-24 14:30:00,315.0,294.33,300.37,300.6968
2020-02-24 15:00:00,302.5,300.4,300.69,302.185
2020-02-24 15:30:00,313.05,300.29,302.1863,300.5912
2020-02-24 16:00:00,301.2026,298.08,300.61,298.17
2020-02-25 10:00:00,302.53,298.85,301.0,300.09
2020-02-25 10:30:00,300.88,297.28,300.04,297.71
2020-02-25 11:00:00,298.32,294.45,297.73,295.391
2020-02-25 11:30:00,298.18,290.34,295.37,292.27
2020-02-25 12:00:00,296.0799,291.38,292.2843,295.25
2020-02-25 12:30:00,300.64,291.59,295.3664,294.198
2020-02-25 13:00:00,295.88,293.25,294.19,294.0722
2020-02-25 13:30:00,298.18,293.44,294.06,294.34
2020-02-25 14:00:00,294.3542,292.6,294.3542,292.65
2020-02-25 14:30:00,298.18,289.62,292.675,289.628
2020-02-25 15:00:00,298.18,288.84,289.6463,290.8
2020-02-25 15:30:00,295.402,288.0,290.7395,288.6725
2020-02-25 16:00:00,293.7,286.13,288.63,288.08
2020-02-26 10:00:00,299.89,286.5,286.66,292.1378
2020-02-26 10:30:00,295.78,288.08,292.15,294.79
2020-02-26 11:00:00,297.7199,294.72,294.8365,296.34
2020-02-26 11:30:00,297.88,286.52,296.33,297.53
2020-02-26 12:00:00,297.56,291.57,297.3593,294.61
2020-02-26 12:30:00,296.63,290.31,294.9687,292.8224
2020-02-26 13:00:00,294.6,292.3642,292.3642,293.703
2020-02-26 13:30:00,294.85,286.51,293.6572,294.25
2020-02-26 14:00:00,294.305,286.51,294.013,290.748
2020-02-26 14:30:00,293.22,288.08,290.7,292.08
2020-02-26 15:00:00,292.9263,290.7,292.4771,291.43
2020-02-26 15:30:00,299.274,291.4527,291.4527,292.84
2020-02-26 16:00:00,295.711,292.1,292.82,292.64
2020-02-27 10:00:00,286.0,280.0,281.1,282.89
2020-02-27 10:30:00,290.0,275.75,282.84,277.0854
2020-02-27 11:00:00,292.65,273.74,278.0171,281.175
2020-02-27 11:30:00,284.5,279.7912,281.16,280.845
2020-02-27 12:00:00,282.835,278.02,282.6984,282.1
2020-02-27 12:30:00,284.6,280.57,282.03,282.81
2020-02-27 13:00:00,285.66,281.172,282.1972,282.2888
2020-02-27 13:30:00,292.65,281.15,282.26,281.225
2020-02-27 14:00:00,283.7336,278.84,281.25,280.5834
2020-02-27 14:30:00,292.65,278.62,280.52,280.805
2020-02-27 15:00:00,280.7802,278.045,280.7802,278.24
2020-02-27 15:30:00,282.8052,277.09,278.235,277.75
2020-02-27 16:00:00,280.1146,272.96,277.73,273.04
2020-02-28 10:00:00,286.0,256.37,257.27,260.49
2020-02-28 10:30:00,264.51,257.09,260.41,260.84
2020-02-28 11:00:00,273.52,258.01,260.84,268.4727
2020-02-28 11:30:00,273.52,260.3374,268.5,269.58
2020-02-28 12:00:00,278.42,257.44,268.6479,270.075
2020-02-28 12:30:00,273.52,267.02,269.9289,272.3
2020-02-28 13:00:00,274.74,268.66,270.655,273.92
2020-02-28 13:30:00,280.95,270.23,273.9201,270.33
2020-02-28 14:00:00,270.48,258.4,270.33,266.895
2020-02-28 14:30:00,273.52,257.39,266.93,266.99
2020-02-28 15:00:00,272.48,263.6451,266.94,268.8819
2020-02-28 15:30:00,272.1299,266.47,268.93,266.68
2020-02-28 16:00:00,274.65,265.67,266.6908,274.58
2020-03-02 10:00:00,286.53,277.72,282.28,281.64
2020-03-02 10:30:00,282.4914,257.0,281.66,281.305
2020-03-02 11:00:00,286.41,279.94,281.305,285.087
2020-03-02 11:30:00,290.15,284.92,285.04,289.625
2020-03-02 12:00:00,292.9,289.14,289.66,292.71
2020-03-02 12:30:00,293.55,273.36,292.73,289.9719
2020-03-02 13:00:00,292.76,274.1305,289.9432,292.03
2020-03-02 13:30:00,292.28,287.8,292.03,288.44
2020-03-02 14:00:00,291.11,273.36,288.45,290.6137
2020-03-02 14:30:00,292.3882,273.36,290.61,290.285
2020-03-02 15:00:00,290.7799,286.86,290.26,288.33
2020-03-02 15:30:00,292.27,288.06,288.34,291.71
2020-03-02 16:00:00,301.44,266.59,291.65,298.82
2020-03-03 10:00:00,303.95,292.26,303.67,294.33
2020-03-03 10:30:00,304.0,294.02,294.2745,299.7
2020-03-03 11:00:00,303.75,294.44,299.705,299.3
2020-03-03 11:30:00,303.75,291.08,299.27,291.95
2020-03-03 12:00:00,296.66,273.49,291.91,295.92
2020-03-03 12:30:00,315.0,293.54,295.2771,293.884
2020-03-03 13:00:00,295.59,292.76,294.6063,293.71
2020-03-03 13:30:00,293.7789,279.97,293.7,291.3799
2020-03-03 14:00:00,303.75,288.0,290.5575,288.2
2020-03-03 14:30:00,298.81,285.8,288.8841,287.9
2020-03-03 15:00:00,290.74,272.75,286.9966,290.27
2020-03-03 15:30:00,293.43,289.6,290.31,293.04
2020-03-03 16:00:00,293.01,280.39,293.01,289.31
2020-03-04 10:00:00,298.48,293.13,296.51,294.73
2020-03-04 10:30:00,298.18,289.32,294.82,297.0429
2020-03-04 11:00:00,297.348,289.32,297.07,295.17
2020-03-04 11:30:00,297.22,289.32,295.22,297.18
2020-03-04 12:00:00,297.43,294.51,296.2146,295.36
2020-03-04 12:30:00,314.18,295.33,295.4076,296.733
2020-03-04 13:00:00,298.99,295.69,296.1144,298.96
2020-03-04 13:30:00,300.74,296.56,298.1266,299.825
2020-03-04 14:00:00,300.17,298.51,300.1593,298.93
2020-03-04 14:30:00,299.99,289.32,299.3671,299.77
2020-03-04 15:00:00,300.19,294.0046,299.3223,299.0965
2020-03-04 15:30:00,300.48,286.53,298.7188,300.46
2020-03-04 16:00:00,303.4,298.82,300.48,302.76
2020-03-05 10:00:00,297.44,294.36,295.61,295.49
2020-03-05 10:30:00,302.74,268.83,295.42,297.752
2020-03-05 11:00:00,299.24,273.61,298.1104,297.68
2020-03-05 11:30:00,299.56,296.83,297.7,298.9798
2020-03-05 12:00:00,323.52,296.95,298.8255,297.4
2020-03-05 12:30:00,302.74,295.6,297.41,296.7873
2020-03-05 13:00:00,297.35,293.22,296.75,294.1976
2020-03-05 13:30:00,299.5,293.38,294.185,295.7
2020-03-05 14:00:00,296.87,272.17,295.7,296.04
2020-03-05 14:30:00,302.74,269.5368,296.04,294.1697
2020-03-05 15:00:00,295.8,294.11,294.16,294.4565
2020-03-05 15:30:00,294.97,291.82,294.45,292.4699
2020-03-05 16:00:00,294.9,291.41,292.46,292.92
2020-03-06 10:00:00,285.53,281.22,281.9,284.3831
2020-03-06 10:30:00,292.92,282.9844,284.4,288.12
2020-03-06 11:00:00,292.92,286.0,288.11,287.83
2020-03-06 11:30:00,288.03,285.13,287.85,286.08
2020-03-06 12:00:00,287.45,284.11,286.05,284.4952
2020-03-06 12:30:00,285.3,283.59,284.55,284.753
2020-03-06 13:00:00,287.59,284.5,284.76,285.29
2020-03-06 13:30:00,288.24,283.0,285.24,287.3
2020-03-06 14:00:00,287.76,273.61,287.26,284.8546
2020-03-06 14:30:00,298.81,283.87,284.855,284.8125
2020-03-06 15:00:00,285.2,281.99,284.8164,282.515
2020-03-06 15:30:00,285.14,281.6,282.5,283.69
2020-03-06 16:00:00,290.82,283.02,283.6,288.98
2020-03-09 10:00:00,275.18,263.0,263.72,272.65
2020-03-09 10:30:00,289.03,263.5,271.164,274.3545
2020-03-09 11:00:00,275.3567,267.225,274.3,271.46
2020-03-09 11:30:00,275.09,270.02,271.43,273.0
2020-03-09 12:00:00,310.33,271.51,273.025,276.12
2020-03-09 12:30:00,278.09,273.93,276.08,274.33
2020-03-09 13:00:00,275.89,267.45,274.3599,274.84
2020-03-09 13:30:00,276.38,273.1,274.836,273.42
2020-03-09 14:00:00,273.7792,270.38,273.4015,270.801
2020-03-09 14:30:00,289.03,268.0,270.82,269.12
2020-03-09 15:00:00,271.6,267.92,269.115,270.0896
2020-03-09 15:30:00,273.52,268.93,270.15,272.1637
2020-03-09 16:00:00,273.81,265.87,272.13,266.09
2020-03-10 10:00:00,280.38,274.92,277.13,279.2012
2020-03-10 10:30:00,281.83,266.17,279.19,279.5705
2020-03-10 11:00:00,280.24,266.17,279.63,275.2099
2020-03-10 11:30:00,277.4099,271.17,275.15,272.2676
2020-03-10 12:00:00,276.5265,269.36,272.2676,272.67
2020-03-10 12:30:00,278.36,266.17,272.71,274.88
2020-03-10 13:00:00,277.49,273.65,274.9,276.06
2020-03-10 13:30:00,278.29,274.78,276.04,276.3443
2020-03-10 14:00:00,277.68,273.25,276.31,274.07
2020-03-10 14:30:00,275.59,266.17,274.09,275.1145
2020-03-10 15:00:00,279.1598,274.5598,275.12,278.255
2020-03-10 15:30:00,317.8,277.92,278.3,278.66
2020-03-10 16:00:00,286.44,277.9,278.59,285.69
2020-03-11 10:00:00,286.44,276.07,277.45,277.44
2020-03-11 10:30:00,285.34,274.75,277.4,275.57
2020-03-11 11:00:00,317.79,275.0,276.2112,276.33
2020-03-11 11:30:00,279.085,266.17,275.7327,276.11
2020-03-11 12:00:00,277.71,275.68,275.6982,277.03
2020-03-11 12:30:00,281.22,276.4715,277.04,278.35
2020-03-11 13:00:00,279.4974,275.63,279.4974,276.39
2020-03-11 13:30:00,277.2999,274.44,276.4682,276.8361
2020-03-11 14:00:00,277.08,275.04,276.86,276.38
2020-03-11 14:30:00,285.34,274.11,276.0334,274.93
2020-03-11 15:00:00,277.97,274.6915,274.6915,275.8627
2020-03-11 15:30:00,276.66,272.2,276.1039,274.365
2020-03-11 16:00:00,309.51,271.86,274.36,275.3
2020-03-12 10:00:00,258.85,250.38,256.04,258.78
2020-03-12 10:30:00,262.04,251.0,258.71,259.75
2020-03-12 11:00:00,262.4,255.08,259.795,259.4001
2020-03-12 11:30:00,275.43,254.6,259.43,254.905
2020-03-12 12:00:00,256.68,251.0,255.5152,252.625
2020-03-12 12:30:00,256.801,249.53,252.6,252.3241
2020-03-12 13:00:00,260.12,250.8,252.3,257.97
2020-03-12 13:30:00,270.0,255.0,257.97,262.22
2020-03-12 14:00:00,263.89,253.71,262.18,259.29
2020-03-12 14:30:00,275.43,251.26,259.26,254.24
2020-03-12 15:00:00,261.18,251.641,254.165,253.72
2020-03-12 15:30:00,277.3,251.78,253.73,252.06
2020-03-12 16:00:00,258.07,248.0,252.7726,248.0
2020-03-13 10:00:00,265.57,253.43,264.88,259.4791
2020-03-13 10:30:00,265.0,248.23,259.49,262.49
2020-03-13 11:00:00,263.27,257.0,262.46,257.0691
2020-03-13 11:30:00,261.29,256.86,257.08,257.0
2020-03-13 12:00:00,260.0,252.95,257.0,257.351
2020-03-13 12:30:00,258.67,248.23,257.35,256.8039
2020-03-13 13:00:00,263.05,256.6125,257.113,259.64
2020-03-13 13:30:00,263.0,258.55,259.6528,262.3346
2020-03-13 14:00:00,264.0,260.09,262.26,262.32
2020-03-13 14:30:00,262.476,248.23,262.335,258.167
2020-03-13 15:00:00,260.06,256.16,258.14,259.2697
2020-03-13 15:30:00,275.81,258.4526,259.2,261.215
2020-03-13 16:00:00,279.92,254.32,261.23,278.06
2020-03-16 10:00:00,253.4837,240.0,241.83,249.7299
2020-03-16 10:30:00,277.97,241.5,249.72,249.37
2020-03-16 11:00:00,257.24,249.2636,249.35,254.44
2020-03-16 11:30:00,258.88,241.98,254.34,258.43
2020-03-16 12:00:00,263.865,241.98,258.43,258.3
2020-03-16 12:30:00,277.97,241.98,258.37,254.89
2020-03-16 13:00:00,256.7087,241.98,254.9,253.4801
2020-03-16 13:30:00,256.48,240.0,253.525,254.305
2020-03-16 14:00:00,261.903,240.0,254.3,251.0706
2020-03-16 14:30:00,277.97,241.5818,251.06,250.96
2020-03-16 15:00:00,258.2333,241.5,250.9582,252.9
2020-03-16 15:30:00,258.2333,241.94,252.8738,250.4
2020-03-16 16:00:00,252.34,239.9511,250.35,241.4698
2020-03-17 10:00:00,249.49,238.99,247.49,240.38
2020-03-17 10:30:00,245.18,238.4,240.45,244.7101
2020-03-17 11:00:00,254.14,242.21,244.76,250.32
2020-03-17 11:30:00,254.21,242.15,250.3,251.7
2020-03-17 12:00:00,254.75,239.6741,251.7091,254.47
2020-03-17 12:30:00,275.61,252.5716,254.43,252.89
2020-03-17 13:00:00,254.38,249.6101,252.93,252.5885
2020-03-17 13:30:00,253.9146,248.05,250.6568,250.39
2020-03-17 14:00:00,254.1,249.7,250.0725,253.2
2020-03-17 14:30:00,256.05,242.21,253.19,254.8554
2020-03-17 15:00:00,258.0,250.6101,254.4126,253.1474
2020-03-17 15:30:00,253.12,248.23,253.12,249.85
2020-03-17 16:00:00,256.5521,249.28,250.3261,252.85
2020-03-18 10:00:00,246.46,239.2084,239.82,244.65
2020-03-18 10:30:00,252.86,240.4,244.77,247.26
2020-03-18 11:00:00,257.44,240.0,247.22,245.335
2020-03-18 11:30:00,274.33,243.5,245.34,244.195
2020-03-18 12:00:00,246.8,243.29,244.15,246.03
2020-03-18 12:30:00,246.49,243.71,246.0665,246.03
2020-03-18 13:00:00,253.6733,242.0,246.07,242.1
2020-03-18 13:30:00,253.23,240.18,240.26,240.49
2020-03-18 14:00:00,242.25,237.99,240.5753,241.085
2020-03-18 14:30:00,252.86,237.27,241.11,237.75
2020-03-18 15:00:00,242.0,237.12,237.84,241.85
2020-03-18 15:30:00,261.903,238.75,241.95,239.3199
2020-03-18 16:00:00,251.0,238.7,239.23,249.0
2020-03-19 10:00:00,250.42,242.6,247.42,250.2
2020-03-19 10:30:00,252.84,246.67,248.3124,248.8316
2020-03-19 11:00:00,249.77,242.95,248.8518,244.73
2020-03-19 11:30:00,250.0,244.56,244.65,249.73
2020-03-19 12:00:00,251.29,246.89,248.9559,247.1
2020-03-19 12:30:00,248.8645,245.205882,248.8645,247.0766
2020-03-19 13:00:00,249.2251,245.2,246.7957,247.5401
2020-03-19 13:30:00,249.73,247.04,247.9726,247.925
2020-03-19 14:00:00,250.66,246.8,248.4403,249.35
2020-03-19 14:30:00,250.33,246.67,249.8572,249.75
2020-03-19 15:00:00,266.17,249.18,249.75,249.6095
2020-03-19 15:30:00,250.11,246.66,250.045,248.65
2020-03-19 16:00:00,289.32,243.67,248.62,244.78
2020-03-20 10:00:00,250.73,246.16,247.2,248.38
2020-03-20 10:30:00,251.47,244.78,248.36,250.4173
2020-03-20 11:00:00,251.84,249.255,250.3871,251.6435
2020-03-20 11:30:00,251.77,247.29,251.63,249.14
2020-03-20 12:00:00,250.08,241.94,249.155,248.52
2020-03-20 12:30:00,249.0315,244.34,248.52,245.56
2020-03-20 13:00:00,249.02,244.9188,245.545,247.68
2020-03-20 13:30:00,249.68,247.07,247.65,247.915
2020-03-20 14:00:00,248.8,246.31,247.943,247.15
2020-03-20 14:30:00,266.17,244.75,247.11,245.27
2020-03-20 15:00:00,245.98,240.94,245.25,241.585
2020-03-20 15:30:00,244.78,240.0,241.56,241.755
2020-03-20 16:00:00,242.62,228.0,241.79,228.74
2020-03-23 10:00:00,228.4997,218.0,228.08,224.2067
2020-03-23 10:30:00,229.24,220.0,224.2175,221.7572
2020-03-23 11:00:00,229.24,218.56,221.8692,219.085
2020-03-23 11:30:00,226.20069,213.65,219.12,215.0693
2020-03-23 12:00:00,236.37,212.6,215.11,216.77
2020-03-23 12:30:00,220.4299,215.08,216.7403,219.2157
2020-03-23 13:00:00,225.44,217.89,219.2955,224.75
2020-03-23 13:30:00,227.1,221.54,224.805,221.945
2020-03-23 14:00:00,224.6883,220.06,221.99,221.3198
2020-03-23 14:30:00,229.24,218.2,221.28,221.0392
2020-03-23 15:00:00,227.0183,219.0,219.7304,219.925
2020-03-23 15:30:00,227.139,217.0,220.6276,217.75
2020-03-23 16:00:00,226.8,217.46,217.76,223.44
2020-03-24 10:00:00,237.88,234.3,236.77,236.5263
2020-03-24 10:30:00,243.46,224.37,236.5103,241.7201
2020-03-24 11:00:00,242.67,220.8764,241.77,241.2001
2020-03-24 11:30:00,242.27,239.05,241.2,240.72
2020-03-24 12:00:00,242.36,239.78,240.7,242.2825
2020-03-24 12:30:00,242.59,241.23,242.28,242.58
2020-03-24 13:00:00,243.08,240.12,242.58,240.23
2020-03-24 13:30:00,241.43,236.9089,240.25,240.13
2020-03-24 14:00:00,241.23,238.12,240.1193,238.56
2020-03-24 14:30:00,239.84,224.37,238.54,239.4735
2020-03-24 15:00:00,243.0,238.55,239.47,242.88
2020-03-24 15:30:00,273.5,242.08,242.88,243.645
2020-03-24 16:00:00,247.69,243.12,243.68,246.88
2020-03-25 10:00:00,258.25,247.36,250.89,250.8077
2020-03-25 10:30:00,257.0201,244.28,250.71,247.9062
2020-03-25 11:00:00,251.109,247.35,247.94,250.4641
2020-03-25 11:30:00,255.0,249.9584,250.49,253.87
2020-03-25 12:00:00,254.5,251.26,253.8564,253.28
2020-03-25 12:30:00,255.77,253.03,253.28,254.41
2020-03-25 13:00:00,255.29,253.4,254.41,253.91
2020-03-25 13:30:00,255.8,253.75,254.01,254.9303
2020-03-25 14:00:00,257.3,254.51,254.989,255.41
2020-03-25 14:30:00,256.02,246.88,255.405,255.03
2020-03-25 15:00:00,256.325,253.37,255.03,254.96
2020-03-25 15:30:00,257.15,254.59,254.96,255.31
2020-03-25 16:00:00,256.83,244.3,255.35,245.46
2020-03-26 10:00:00,252.19,246.35,246.53,248.79
2020-03-26 10:30:00,251.67,245.52,248.3808,250.4676
2020-03-26 11:00:00,252.62,249.24,250.44,250.9292
2020-03-26 11:30:00,253.0499,245.52,250.4077,252.87
2020-03-26 12:00:00,254.7,252.0605,252.0605,253.7927
2020-03-26 12:30:00,254.98,252.83,253.3641,254.28
2020-03-26 13:00:00,255.0,253.39,254.2894,254.21
2020-03-26 13:30:00,254.94,251.4401,254.19,251.97
2020-03-26 14:00:00,252.86,247.9065,251.98,251.9668
2020-03-26 14:30:00,253.57,244.78,251.9761,253.33
2020-03-26 15:00:00,254.355,224.37,253.33,252.945
2020-03-26 15:30:00,253.4499,250.59,252.9695,252.95
2020-03-26 16:00:00,258.68,250.61,252.5757,258.48
2020-03-27 10:00:00,253.34,248.36,252.75,250.8903
2020-03-27 10:30:00,258.44,248.69,250.8899,249.43
2020-03-27 11:00:00,250.4199,244.78,249.44,249.68
2020-03-27 11:30:00,252.12,249.67,249.72,251.3255
2020-03-27 12:00:00,251.69,249.88,251.3,250.0199
2020-03-27 12:30:00,250.43,249.0,250.0,249.92
2020-03-27 13:00:00,251.45,249.71,250.0392,251.09
2020-03-27 13:30:00,252.2,250.45,251.1,251.36
2020-03-27 14:00:00,254.6413,251.16,251.41,253.35
2020-03-27 14:30:00,258.44,243.22,253.37,253.12
2020-03-27 15:00:00,253.96,249.25,253.13,253.7225
2020-03-27 15:30:00,255.87,253.2184,253.2184,255.1905
2020-03-27 16:00:00,255.4164,236.3836,255.0071,247.62
2020-03-30 10:00:00,253.66,249.49,250.74,249.8901
2020-03-30 10:30:00,252.13,247.74,249.9262,250.87
2020-03-30 11:00:00,252.75,250.87,250.8899,251.3779
2020-03-30 11:30:00,253.1,242.0211,251.37,253.0915
2020-03-30 12:00:00,253.5,239.12,253.0915,252.5475
2020-03-30 12:30:00,252.88,251.257,252.5602,252.68
2020-03-30 13:00:00,254.0,237.3223,252.6701,253.75
2020-03-30 13:30:00,253.74,252.21,253.74,252.7092
2020-03-30 14:00:00,253.0498,251.85,252.73,252.58
2020-03-30 14:30:00,253.53,235.6,252.57,252.96
2020-03-30 15:00:00,254.2,245.0598,252.9702,253.79
2020-03-30 15:30:00,256.2094,247.74,253.7566,252.85
2020-03-30 16:00:00,275.43,252.8,252.885,254.79
2020-03-31 10:00:00,257.42,254.25,255.6,255.3173
2020-03-31 10:30:00,261.3,254.81,255.26,260.82
2020-03-31 11:00:00,262.49,259.6,260.85,259.82
2020-03-31 11:30:00,260.45,258.7,259.85,260.3035
2020-03-31 12:00:00,260.72,258.28,260.2565,258.88
2020-03-31 12:30:00,277.97,256.12,258.86,256.8999
2020-03-31 13:00:00,257.3399,250.3109,256.89,255.8188
2020-03-31 13:30:00,260.8719,254.5,255.84,255.2
2020-03-31 14:00:00,257.16,254.61,255.2055,256.81
2020-03-31 14:30:00,256.905,254.81,256.873,255.8601
2020-03-31 15:00:00,256.88,254.9003,255.92,255.6141
2020-03-31 15:30:00,256.48,252.0,255.585,252.7868
2020-03-31 16:00:00,259.0,252.23,252.7855,254.3
2020-04-01 10:00:00,248.72,245.6976,246.62,246.265
2020-04-01 10:30:00,254.29,245.75,246.28,246.4001
2020-04-01 11:00:00,247.7,246.04,246.4001,247.18
2020-04-01 11:30:00,254.29,246.5,247.15,246.52
2020-04-01 12:00:00,246.84,220.555,246.53,245.795
2020-04-01 12:30:00,246.255,244.35,245.78,244.4399
2020-04-01 13:00:00,244.96,242.17,244.45,242.57
2020-04-01 13:30:00,243.86,242.28,242.56,243.36
2020-04-01 14:00:00,243.68,242.5801,243.3446,243.4303
2020-04-01 14:30:00,254.29,242.09,243.42,242.61
2020-04-01 15:00:00,254.29,240.9,242.56,241.02
2020-04-01 15:30:00,254.29,239.83,241.04,240.0982
2020-04-01 16:00:00,241.9,239.13,240.1,240.76
2020-04-02 10:00:00,242.1,237.58,240.2,239.39
2020-04-02 10:30:00,241.88,238.9,239.39,241.23
2020-04-02 11:00:00,244.35,240.9201,241.2256,242.57
2020-04-02 11:30:00,243.3,239.1505,242.57,241.6236
2020-04-02 12:00:00,243.31,241.33,241.575,242.7
2020-04-02 12:30:00,243.53,241.9301,242.74,242.0799
2020-04-02 13:00:00,243.03,241.7,242.08,242.655
2020-04-02 13:30:00,243.25,239.45,242.69,239.85
2020-04-02 14:00:00,240.73,238.96,239.79,240.15
2020-04-02 14:30:00,240.91,236.9,240.19,238.4625
2020-04-02 15:00:00,241.11,237.65,238.45,241.0
2020-04-02 15:30:00,242.3599,240.5,240.99,241.78
2020-04-02 16:00:00,245.15,240.89,241.78,244.93
2020-04-03 10:00:00,245.75,242.24,242.91,244.6087
2020-04-03 10:30:00,245.66,242.4495,244.57,243.015
2020-04-03 11:00:00,243.22,241.55,242.975,242.994
2020-04-03 11:30:00,243.59,241.68,243.05,242.315
2020-04-03 12:00:00,242.94,241.58,242.3,242.31
2020-04-03 12:30:00,255.7542,240.65,242.31,241.49
2020-04-03 13:00:00,242.2129,240.84,241.5047,241.7973
2020-04-03 13:30:00,257.82,240.98,241.7727,241.1101
2020-04-03 14:00:00,241.1559,239.89,241.1559,240.37
2020-04-03 14:30:00,244.93,239.51,240.36,240.77
2020-04-03 15:00:00,240.89,239.3,240.78,240.75
2020-04-03 15:30:00,241.29,239.414,240.73,240.09
2020-04-03 16:00:00,244.93,238.97,240.0978,241.42
2020-04-06 10:00:00,253.67,249.38,250.87,253.27
2020-04-06 10:30:00,253.39,241.41,253.31,253.0781
2020-04-06 11:00:00,254.09,252.4,253.1,253.01
2020-04-06 11:30:00,253.99,252.75,252.99,253.82
2020-04-06 12:00:00,254.08,253.14,253.83,253.635
2020-04-06 12:30:00,254.62,253.4101,253.64,254.13
2020-04-06 13:00:00,254.39,253.45,254.1358,254.36
2020-04-06 13:30:00,254.99,253.7078,254.38,254.8651
2020-04-06 14:00:00,255.77,254.66,254.87,255.7301
2020-04-06 14:30:00,255.7825,241.41,255.74,255.31
2020-04-06 15:00:00,256.0,254.99,255.32,255.95
2020-04-06 15:30:00,257.05,254.7948,255.94,256.9438
2020-04-06 16:00:00,263.11,256.6384,256.958,262.4
2020-04-07 10:00:00,271.7,266.28,270.8,269.34
2020-04-07 10:30:00,269.64,262.47,269.4796,265.254
2020-04-07 11:00:00,266.75,263.01,265.8856,264.2599
2020-04-07 11:30:00,265.45,263.44,263.7794,265.13
2020-04-07 12:00:00,266.8,250.74,265.13,265.85
2020-04-07 12:30:00,267.7,262.47,265.7058,266.7089
2020-04-07 13:00:00,267.039,264.94,266.844,265.9978
2020-04-07 13:30:00,266.35,265.14,265.7154,265.43
2020-04-07 14:00:00,265.5,255.95,265.4227,263.31
2020-04-07 14:30:00,263.47,261.25,263.1964,262.6858
2020-04-07 15:00:00,264.17,259.07,262.5427,260.025
2020-04-07 15:30:00,263.11,244.988,259.7821,260.0701
2020-04-07 16:00:00,263.03,244.988,260.16,259.33
2020-04-08 10:00:00,263.89,261.28,262.74,261.5
2020-04-08 10:30:00,263.53,259.43,261.53,263.42
2020-04-08 11:00:00,264.85,262.894,262.894,264.64
2020-04-08 11:30:00,265.56,263.8254,264.64,265.47
2020-04-08 12:00:00,265.74,264.65,265.46,264.87
2020-04-08 12:30:00,265.44,264.4,264.88,264.63
2020-04-08 13:00:00,265.48,262.5251,264.65,264.99
2020-04-08 13:30:00,265.3582,264.37,265.0,264.4898
2020-04-08 14:00:00,264.6999,262.8375,264.49,263.235
2020-04-08 14:30:00,265.1,259.43,263.26,264.85
2020-04-08 15:00:00,266.1,264.778,264.87,266.06
2020-04-08 15:30:00,266.52,264.9,266.07,265.63
2020-04-08 16:00:00,267.38,248.01,265.63,266.07
2020-04-09 10:00:00,270.07,267.42,269.2,269.7592
2020-04-09 10:30:00,269.88,264.8,269.77,266.3819
2020-04-09 11:00:00,267.4,244.93,266.41,266.38
2020-04-09 11:30:00,268.92,264.7,266.4,266.0273
2020-04-09 12:00:00,267.75,265.52,266.0,267.1546
2020-04-09 12:30:00,267.67,266.07,267.1701,266.1511
2020-04-09 13:00:00,267.47,265.7,266.1781,267.156
2020-04-09 13:30:00,267.4795,266.6968,267.1385,267.34
2020-04-09 14:00:00,267.8,266.21,267.32,266.9853
2020-04-09 14:30:00,267.27,265.87,267.0,266.68
2020-04-09 15:00:00,267.66,265.27,266.67,266.2886
2020-04-09 15:30:00,267.968,265.696,266.28,267.93
2020-04-09 16:00:00,268.88,266.41,267.94,267.96
2020-04-13 10:00:00,269.72,267.01,268.31,267.3
2020-04-13 10:30:00,269.1445,267.22,267.304,267.65
2020-04-13 11:00:00,268.28,266.55,267.6599,266.846
2020-04-13 11:30:00,268.32,265.83,266.81,267.9666
2020-04-13 12:00:00,269.0,267.4344,267.97,267.81
2020-04-13 12:30:00,269.1,267.6,267.8499,268.21
2020-04-13 13:00:00,268.61,267.0908,268.21,268.375
2020-04-13 13:30:00,268.36,263.2691,268.36,268.1718
2020-04-13 14:00:00,269.59,267.94,268.18,269.4644
2020-04-13 14:30:00,269.79,267.99,269.45,269.4054
2020-04-13 15:00:00,270.0,267.01,269.42,269.88
2020-04-13 15:30:00,271.45,268.9217,269.87,271.42
2020-04-13 16:00:00,273.7,270.9135,271.4493,273.23
2020-04-14 10:00:00,285.98,278.05,280.02,285.8813
2020-04-14 10:30:00,286.1999,273.25,285.895,284.715
2020-04-14 11:00:00,285.65,284.1,284.7299,284.17
2020-04-14 11:30:00,285.1311,282.63,284.19,283.9
2020-04-14 12:00:00,284.83,283.86,283.87,284.2611
2020-04-14 12:30:00,286.31,284.1852,284.279,285.705
2020-04-14 13:00:00,286.5348,285.53,285.73,286.0
2020-04-14 13:30:00,286.34,285.26,286.01,286.33
2020-04-14 14:00:00,287.73,286.23,286.33,287.295
2020-04-14 14:30:00,288.04,266.07,287.31,287.63
2020-04-14 15:00:00,288.0,273.25,287.64,287.8
2020-04-14 15:30:00,287.81,268.31,287.7903,286.99
2020-04-14 16:00:00,289.2,286.2135,286.4195,287.0644
2020-04-15 10:00:00,283.18,280.62,282.35,282.38
2020-04-15 10:30:00,287.05,280.75,282.38,281.5
2020-04-15 11:00:00,284.75,281.3,281.5191,284.42
2020-04-15 11:30:00,285.0,283.0,284.414,283.37
2020-04-15 12:00:00,283.99,282.56,283.37,282.9608
2020-04-15 12:30:00,283.63,282.04,282.96,283.1382
2020-04-15 13:00:00,284.6433,282.0,283.11,284.19
2020-04-15 13:30:00,285.6,254.81,284.16,284.5
2020-04-15 14:00:00,284.95,283.9488,284.491,284.0898
2020-04-15 14:30:00,287.05,283.85,284.05,285.45
